title	company	record	area	link	site_name
플랫폼 앱 Node.js 시니어 서버 개발자 채용	시놀(주)	5 ~ 10년 · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49688218	사람인
[대웅그룹/idsTrust] 그룹사 IT서비스 Front-End 개발자 채용	(주)아이디에스앤트러스트	경력 5년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49700899	사람인
H그룹사 사내시스템 운영 경력 채용	(주)솔로몬텍	경력 3년↑ · 정규직	서울 영등포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49696214	사람인
[클로잇] TA / AA / Consultant 직군 채용 (경력)	(주)클로잇	경력 3년↑ · 정규직	서울 중구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49570258	사람인
[경력] 마이즈 웹/앱 개발팀 5년 이상 경력자 모집	(주)마이즈	경력 5년↑ · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49688871	사람인
[아이템베이] 개발자(SM) 채용 경력 3~7년	(주)아이템베이	3 ~ 7년 · 정규직	서울 양천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49669932	사람인
미래인재컴퍼니 웹개발자 모집 (미래인재경찰학원)		5 ~ 15년 · 정규직	서울 동작구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49668237	사람인
JAVA 개발자 모집 (경력)	(주)커머스랩	경력 4년↑ · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49478272	사람인
[주4일제] ASP 능력자들 모십니다	(주)메티소프트	경력 3년↑ · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49654786	사람인
프론트엔드 개발자 경력 (관련 경력 3년 이상)(서울)	(주)엔엑스	3 ~ 15년 · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49626642	사람인
프론트엔드 개발자 경력채용	주식회사핀즐	경력 3년↑ · 정규직 외	서울 송파구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49630900	사람인
웹개발 / 서비스기획 경력직 채용	네이버시스템(주)	경력 3년↑ · 정규직	서울 송파구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49538689	사람인
[DS사업부문] 금융기관 SM 유지보수 담당자 모집	코리아엑스퍼트(주)	경력 5년↑ · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49541883	사람인
[외국계/GME] IT, 경영기획 채용	(주)글로벌머니익스프레스	경력 3년↑ · 정규직 외	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49670594&adsCategoryItem=effect_bold&	사람인
서비스 플랫폼 개발자 경력직 채용	메가스터디교육(주)	경력 4년↑ · 정규직	서울 서초구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49806118	사람인
웹 프론트엔드 개발자 경력직 채용	(주)지비소프트	3 ~ 6년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49728647&adsCategoryItem=effect_bold&	사람인
[LASH] 워드프레스 개발자 (3년 이상)	(주)래쉬크리에이티브	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49828158	사람인
IT서비스 운영 모집 (시스템운영 경험우대 , 원격지근무 가능)	(주)위트플러스	신입 · 경력 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49823540	사람인
웹 개발자 채용 공고 (경력 3년 이상~12년 이하)	(주)페르미	3 ~ 12년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49618247	사람인
개발 및 운영 웹퍼블리셔 경력 채용[K Car]	케이카(주)	5 ~ 11년 · 정규직	서울 중구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49821487	사람인
[아차산역] 넥사크로 / sql 가능자 정규직 모집 (5~7년차)	지스펙(주)	5 ~ 7년 · 정규직	서울 광진구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49814693	사람인
(주)우보재난시스템 기술연구소 디지털트윈 개발자 모집	(주)우보재난시스템	경력 3년↑ · 정규직 외	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49814591	사람인
[써머스플랫폼] 스윗트래커 프론트엔드 개발(5년 이상, 팀장)	(주)써머스플랫폼	5 ~ 10년 · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49814286	사람인
[한맥가족] 기술개발센터 응용프로그래머 채용	(주)삼안	경력 3년↑ · 정규직	서울 송파구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49786385	사람인
[KT그룹사] 솔루션 구축 및 기술지원 담당자 채용	이니텍(주)	2 ~ 7년 · 정규직	서울 구로구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49807549	사람인
서버 백엔드 개발	파수	경력 5-10년	서울 마포구	https://www.wanted.co.kr/wd/216862	원티드
[경력] 웹개발(솔루션개발)경력직 채용	(주)웅진	경력5년↑	중구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2412270000128	인크루트
정보보안 취약점 분석/CERT 경력 채용	(주)클럼엘	경력 3년↑ · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49789478	사람인
(리딩플러스) IT팀 전산개발 및 운영직원 채용	(주)리딩플러스	3 ~ 5년 · 정규직	서울 영등포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49566638	사람인
솔루션 웹/앱 개발자 및 디자이너 경력 사원 모집	(주)디노밴	2 ~ 15년 · 정규직	서울 구로구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49789338	사람인
[IT팀리더] Technical Leader (테크 리드) 채용	(주)소타텍코리아	경력 5년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49786613	사람인
[자동차사업본부] PHP 개발자 (3-5년)	㈜패스트뷰	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46340602?Oem_Code=C1&sc=212	잡코리아
React Native 앱개발자	㈜패스트뷰	개발·데이터	서울 마포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46340591?Oem_Code=C1&sc=212	잡코리아
서버개발(후후앱) 담당	브이피㈜	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46337130?Oem_Code=C1&sc=212	잡코리아
[서울] 데이터사업부 개발자 - MES C#	위즈코어㈜	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46323011?Oem_Code=C1&sc=212	잡코리아
[골프 IT서비스기업] VueJS 프론트개발자	㈜그린잇	개발·데이터	서울 용산구	https://www.jobkorea.co.kr/Recruit/GI_Read/46336454?Oem_Code=C1&sc=212	잡코리아
DW, BI 개발 (4년 이상)	스카이웨어	경력 4-10년	서울 마포구	https://www.wanted.co.kr/wd/263284	원티드
백엔드 개발자 (Senior)	엑스트라이버(트립스토어)	경력 5-20년	서울 강남구	https://www.wanted.co.kr/wd/263165	원티드
데이터/검색엔진 엔지니어 (Python, Elastic search)	바이오리서치에이아이	신입-경력 5년	서울 강남구	https://www.wanted.co.kr/wd/262931	원티드
B2B 탄소회계 SaaS 백엔드 개발자	엔츠	경력 3년 이상	서울 강남구	https://www.wanted.co.kr/wd/250297	원티드
[아트워커] 웹 개발자	리프로덕션	경력 5년 이상	서울 마포구	https://www.wanted.co.kr/wd/262618	원티드
Backend Developer (클라우드 메세징 서비스)	휴머스온	경력 3-15년	서울 강남구	https://www.wanted.co.kr/wd/223208	원티드
[푸드올로지] 해외몰 웹 퍼블리셔	어댑트(adaptInc.)	신입 이상	서울 강남구	https://www.wanted.co.kr/wd/263197	원티드
데이터 엔지니어링 크롤러	얼터너티브자산운용	경력 1-12년	서울 강남구	https://www.wanted.co.kr/wd/262679	원티드
NestJS 백엔드 개발 (3~7년)	레인디어스	경력 3-7년	서울 서초구	https://www.wanted.co.kr/wd/263112	원티드
JAVA 풀스택 웹개발자 (5년이상)	블루비즈	경력 5-15년	서울 구로구	https://www.wanted.co.kr/wd/257517	원티드
Backend Engineer(신사업)	자비스앤빌런즈(삼쩜삼)	경력 5-20년	서울 강남구	https://www.wanted.co.kr/wd/263389	원티드
React Native 앱 개발자	클래스101(Class101)	경력 3년 이상	서울 강남구	https://www.wanted.co.kr/wd/259389	원티드
웹 프론트엔드/백엔드 개발자(3년이상)	프리모리스엔젯리미티드(IKC)	경력 3-15년	서울 강남구	https://www.wanted.co.kr/wd/262676	원티드
AI SDK Software Engineer	가우디오랩	경력 5-15년	서울 강남구	https://www.wanted.co.kr/wd/233407	원티드
Back-end Developer (Data Pipeline)	오케스트로	경력 3-10년	서울 영등포구	https://www.wanted.co.kr/wd/212669	원티드
[로버스트홀딩스] 시스템 개발팀 정규직 채용	(주)로버스트홀딩스	경력(연차무관)	영등포구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501240002922	인크루트
[CJ AI실/경력] Backend Engineer	씨제이올리브네트웍스(주)	경력7년↑	강남구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501030000100	인크루트
코디얼 2025년 자바 경력 채용공	(주)코디얼	경력(연차무관)	강서구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501020001409	인크루트
2025 (주)퍼브 플랫폼본부 금융권 JAVA 개발자 정규직 채용	(주)퍼브	경력5년↑	외	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501240002924	인크루트
웹 백엔드 개발자 (5년 이상)	알서포트(주)	경력5년↑	강동구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501140003220	인크루트
웹 프론트엔드 개발자 (5년 이상)	알서포트(주)	경력5년↑	강동구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501140003217	인크루트
중견그룹 지주사 MES 개발 과차장급 경력직 서울 또는 울산 근무	(주)커리어앤스카우트	경력10~20년	강남구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501230003590	인크루트
23. Product Designer UI/UX 5년이상 [유망 SaaS 스타트업]	베스트네트워크(주)	경력5~8년	강남구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501170000138	인크루트
웹개발 경력자-글로벌 물류 초우량 기업	(주)에이치알원	경력2~8년	정규직	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501240002949	인크루트
국내 의료테크 전문기업-풀스택 개발자	(주)에이치알원	경력6년↑	정규직	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501240002939	인크루트
의료산업 IT/개발 주니어급 인재 채용	(주)케이엠헬스케어	1 ~ 6년 · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49832738	사람인
[한화H&R/에스테이트] 웹 개발 담당자 주니어급 경력직 채용	한화호텔앤드리조트(주)	경력 3년↑ · 계약직	서울 영등포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49836444	사람인
[삼성SDS자회사] (주)시큐아이 경력사원 채용(개발-CLIENT)	(주)시큐아이	경력 3년↑ · 정규직	서울 종로구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49836110	사람인
C# 개발자 팀원급 채용	(주)동명기술공단종합건축사사무소	신입 · 경력 · 정규직	서울 강동구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49688756	사람인
JAVA 웹개발자 경력 채용(만 3년-6년)	(주)스카이웨어	3 ~ 6년 · 정규직 외	서울 마포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49832322	사람인
[Back-end 경력직 공고] 넷스트림과 함께할 개발자를 찾습니다.	(주)넷스트림	5 ~ 12년 · 정규직 외	서울 종로구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49829697	사람인
[급구](경력 3년이상-10년이하) 쇼핑몰데이터 관리 담당자	(주)비에이치애프	3 ~ 10년 · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49669081	사람인
[급구](경력 3년이상-10년이하) 쇼핑몰 관리 담당자	(주)비에이치애프	3 ~ 10년 · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49678364	사람인
[경력](경력 3년이상-10년이하) 쇼핑몰 관리 담당자	(주)비에이치애프	3 ~ 10년 · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49678402	사람인
[핀테크] 신용카드 결제 시스템 개발자 채용 (정보계)	피네보(주)	5 ~ 10년 · 정규직	서울 서초구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49577449	사람인
DW, BI 개발 직무 채용 (경력 만4년-10년)	(주)스카이웨어	4 ~ 10년 · 정규직 외	서울 마포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49831376	사람인
[위기브] 웹 플랫폼 운영/개발 모집	(주)공감만세	1 ~ 3년 · 정규직	서울 마포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49781168	사람인
창톡과 함께 할 개발자(프로그래머) 채용 공고	(주)창톡	경력 5년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49781034	사람인
고가용 클러스터 개발자 채용 (주1회 출근/재택)	(주)맨텍솔루션	신입 · 경력 · 정규직	서울 성동구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49776277	사람인
제이디솔루션 연구소 하드웨어 부문 신입 및 경력 채용	(주)제이디솔루션	신입 · 경력 · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49760845	사람인
제이디솔루션 연구소 소프트웨어 부문 신입 및 경력 채용	(주)제이디솔루션	신입 · 경력 · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49760835	사람인
[정규직] Java 개발자 모집	(주)제인소프트	3 ~ 10년 · 정규직	경기 용인시 수지구 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49757474	사람인
(주)데이터마케팅코리아 데이터 엔지니어링 직무 채용	(주)데이터마케팅코리아	3 ~ 20년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49756431	사람인
(주)팬코 디지털혁신실(전산,IT) 경력사원 채용	(주)팬코	4 ~ 12년 · 정규직	서울 성동구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49737395	사람인
[이러닝교육콘텐츠] 이러닝 콘텐츠 프로그래머를 모집합니다.	(주)유니크리에이트	경력 3년↑ · 정규직	서울 영등포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49754017	사람인
신일제약(주) 전산 신입 및 경력 채용	신일제약(주)	신입 · 경력 · 정규직	서울 동대문구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49751678	사람인
[EPIKAR] 서비스 플랫폼 프론트엔드 개발자 채용 (5~10년)	에피카(주)	5 ~ 10년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49732155	사람인
[신입/경력] 웹 보안솔루션 기술지원 담당 채용		2 ~ 5년 · 정규직	서울 동작구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49740946	사람인
[플랫폼사업본부] JAVA 경력 개발자 모집	(주)포비즈코리아	경력 5년↑ · 정규직	서울 서초구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49739776	사람인
디에스글로벌(주) 백엔드 개발자 경력직 상반기 채용	디에스글로벌 주식회사	경력 3년↑ · 정규직	서울 성동구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49714299	사람인
윈도우 애플리케이션 개발자 채용	(주)온택트헬스	5 ~ 10년 · 정규직	서울 서대문구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49707932	사람인
발전플랜트 분석 솔루션 개발 연구인력 모집	(주)제이에스티앤랩	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49695401	사람인
미디어 스트리밍 솔루션 개발 인재 모집 (경력)	주식회사 솔박스	2 ~ 10년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49688938	사람인
(주) 벨로크 기업부설연구소 경력사원 모집(Java, React, HTMx)	주식회사 벨로크	3 ~ 5년 · 정규직	서울 금천구 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49671116	사람인
Oracle DBA 경력 채용	이투이솔루션즈(주)	경력 3년↑ · 정규직	서울 서초구 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49654573	사람인
[기술연구소] 솔루션(Java, jsp) 개발자 채용	(주)누리어시스템	경력 4년↑ · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49664184	사람인
백엔드(JAVA 웹 애플리케이션) 개발자 경력직 채용	(주)지비소프트	2 ~ 5년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49636628	사람인
(주)NSHC 위협분석 연구소(ThreatRecon) 경력 개발자 채용	(주)엔에스에이치씨	경력 4년↑ · 정규직	서울 금천구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49595844	사람인
Java / Web 개발자 모집	젬텍(주)	경력 3년↑ · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49506301	사람인
2024년도 개발자(경력) 채용 공고	(주)한국지에스티	2 ~ 5년 · 정규직	서울 광진구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49569946	사람인
보안 취약점 분석 전문가 (경력)	펜타시큐리티㈜	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46259520?Oem_Code=C1&sc=212	잡코리아
경력 주니어 백엔드(php) 개발자	이디엠에듀케이션	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46256926?Oem_Code=C1&sc=212	잡코리아
백업 소프트웨어 엔지니어	케이엠디엠	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46256621?Oem_Code=C1&sc=212	잡코리아
Java/Kotlin 웹 개발자 경력	㈜그린잇	개발·데이터	서울 용산구	https://www.jobkorea.co.kr/Recruit/GI_Read/46246387?Oem_Code=C1&sc=212	잡코리아
핏타민 풀스택 개발자(서울)	㈜킥더허들	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46245957?Oem_Code=C1&sc=212	잡코리아
모바일앱 개발자(Flutter)/경력3-10년	㈜시어스랩	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46207835?Oem_Code=C1&sc=212	잡코리아
백엔드 개발자 경력 (5년 이상)	㈜디윅스(Dweax Co.,L	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46204753?Oem_Code=C1&sc=212	잡코리아
방화벽 IPS DOS 네트워크 유지보수관리	㈜지티이시큐	개발·데이터	서울 서대문구	https://www.jobkorea.co.kr/Recruit/GI_Read/46202217?Oem_Code=C1&sc=212	잡코리아
NestJS, Python 백엔드 경력직 개발	㈜씨에스엠17(CSM17)	개발·데이터	서울 금천구	https://www.jobkorea.co.kr/Recruit/GI_Read/46107975?Oem_Code=C1&sc=212	잡코리아
React FrontEnd Developer	에이젠글로벌	경력 3년 이상	서울 영등포구	https://www.wanted.co.kr/wd/252494	원티드
웹 서비스 백엔드 개발자	이스트에이드(EST AID)	경력 5년 이상	서울 서초구	https://www.wanted.co.kr/wd/231273	원티드
Back-End Developer (Public Cloud)	오케스트로	경력 3-8년	서울 영등포구	https://www.wanted.co.kr/wd/220952	원티드
Back-End Junior 개발자	오픈플랜	경력 3-6년	서울 성동구	https://www.wanted.co.kr/wd/201166	원티드
백엔드 엔지니어 [3년이상]	테서	경력 3-10년	서울 강남구	https://www.wanted.co.kr/wd/246427	원티드
플랫폼 서비스 프론트엔드 개발자	엠피에이지(MPAG)	경력 5-15년	서울 중구	https://www.wanted.co.kr/wd/262643	원티드
보안 솔루션 프론트/백엔드 개발자	위드네트웍스	경력 2-7년	서울 강서구	https://www.wanted.co.kr/wd/261435	원티드
[병역특례] 웹 프론트엔드 개발자(산업기능요원/보충역/전직)	페이타랩(패스오더)	신입-경력 10년	서울 강남구	https://www.wanted.co.kr/wd/78227	원티드
풀스택개발 (java)	프라이빗테크놀로지	경력 4-10년	서울 마포구	https://www.wanted.co.kr/wd/216813	원티드
웹 개발자 (JAVA)	제로더	경력 4-8년	서울 동대문구	https://www.wanted.co.kr/wd/220672	원티드
Web Frontend DevOps Engineer	리디(RIDI)	경력 3-10년	서울 강남구	https://www.wanted.co.kr/wd/262864	원티드
[뚝섬역] 백엔드 엔지니어 (리더급)	시니어앤파트너즈	경력7~15년	성동구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501290000036	인크루트
프론트앤드 개발/코스피 상장 글로벌 패션 기업	(주)헤리티지서치코어	경력7~12년	금천구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501280000343	인크루트
[서울 성수] 우량 통신기업 풀스택(Fullstack) 개발자 채용	넛지	경력5~10년	성동구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501260000161	인크루트
[서울 성수] 우량 통신기업 풀스택(Fullstack) 개발 팀장 채용	넛지	경력10~20년	성동구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501260000163	인크루트
[골프/아웃도어패션중견기업 이커머스자회사] 백엔드개발 채용	온리원파트너스(주)	경력3년↑	강남구	https://job.incruit.com/jobdb_info/jobpost.asp?job=2501260000091	인크루트
운영(DW, BI ) 개발직무 채용 (경력 만4년-10년)	(주)스카이웨어	4 ~ 10년 · 정규직 외	서울 마포구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49831376	사람인
[(주)토마토시스템] CC인증 및 암호모듈 개발자 채용(경력)	(주)토마토시스템	5 ~ 10년 · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49568521	사람인
[(주)토마토시스템] 분석/설계 및 개발자 채용(경력)	(주)토마토시스템	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49568500	사람인
[넛지헬스케어] 백엔드/서버 개발자	넛지헬스케어(주)	경력 3년↑ · 정규직	서울 강남구	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49523351	사람인
[경력] 공공기관 SM 정규직 개발자 (프리 사절)	하이퍼테크	4 ~ 12년 · 정규직	서울전체 외	https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=49519095	사람인
System Engineer(Seoul)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46502198?Oem_Code=C1&sc=212	잡코리아
데이터 파이프라인 백엔드 엔지니어(서울)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46501944?Oem_Code=C1&sc=212	잡코리아
3D Graphics 개발자	(주)이우소프트	개발·데이터	서울 서초구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46500550?Oem_Code=C1&sc=212	잡코리아
데이터 엔지니어 (3년이상)	㈜씨드앤	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46499369?Oem_Code=C1&sc=212	잡코리아
클라우드/가상화 관리 시스템 백엔드 개발자	나무기술㈜	개발·데이터	서울 강서구	https://www.jobkorea.co.kr/Recruit/GI_Read/46498609?Oem_Code=C1&sc=212	잡코리아
Business Data Analyst	엔카닷컴㈜	개발·데이터	서울 중구	https://www.jobkorea.co.kr/Recruit/GI_Read/46497912?Oem_Code=C1&sc=212	잡코리아
3D Mesh Processing 개발자	(주)이우소프트	개발·데이터	서울 서초구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46489685?Oem_Code=C1&sc=212	잡코리아
ERP 개발자 및 시스템 관리자	피엠인터내셔널코리아(유)	개발·데이터	서울 영등포구	https://www.jobkorea.co.kr/Recruit/GI_Read/46480916?Oem_Code=C1&sc=212	잡코리아
풀스텍 개발자	㈜폴싯	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46475638?Oem_Code=C1&sc=212	잡코리아
IT 기획자	오로라월드㈜	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46472650?Oem_Code=C1&sc=212	잡코리아
소프트웨어 개발 및 유지보수	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440820?Oem_Code=C1&sc=212	잡코리아
Andriod 개발 및 유지보수	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440743?Oem_Code=C1&sc=212	잡코리아
Linux / Android BSP 개발	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440611?Oem_Code=C1&sc=212	잡코리아
RTOS F/W 개발	㈜유니온커뮤니티	개발·데이터	서울 송파구	https://www.jobkorea.co.kr/Recruit/GI_Read/46440247?Oem_Code=C1&sc=212	잡코리아
정보보호 엔지니어	㈜엘리스	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46438069?Oem_Code=C1&sc=212	잡코리아
QA 엔지니어	㈜와탭랩스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46400146?Oem_Code=C1&sc=212	잡코리아
웹개발 Front-End/Back-End	㈜비스텔리젼스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46392025?Oem_Code=C1&sc=212	잡코리아
ApplicationSever/Client개발	㈜비스텔리젼스	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46391977?Oem_Code=C1&sc=212	잡코리아
응용소프트웨어 개발 (경력)	㈜상화	개발·데이터	서울 강남구	https://www.jobkorea.co.kr/Recruit/GI_Read/46378821?Oem_Code=C1&sc=212	잡코리아
[BANDI SNC] 솔루션 개발자	반디에스앤씨㈜	개발·데이터	서울 성동구	https://www.jobkorea.co.kr/Recruit/GI_Read/46370783?Oem_Code=C1&sc=212	잡코리아
Frontend Engineer(Seoul)	㈜스트라드비젼	개발·데이터	서울 서초구	https://www.jobkorea.co.kr/Recruit/GI_Read/46502968?Oem_Code=C1&sc=212	잡코리아
[CJ그룹사] CRM 컨설팅 컨설턴트 경력직	㈜디엑스이	개발·데이터	서울 중구 외 1	https://www.jobkorea.co.kr/Recruit/GI_Read/46485217?Oem_Code=C1&sc=212	잡코리아
